1,2,3,4,5,6,7,8,9,10
203131_at,2,10,8,3,9,7,5,6,4,10
203132_at,10,2,6,1,4,2,7,1,2,9
203133_at,1,3,3,5,6,5,4,5,5,2
203134_at,4,5,5,10,2,9,2,3,3,7
203135_at,8,3,3,5,1,3,4,4,5,3
203136_at,1,3,3,5,2,5,4,3,5,2
203137_at,8,3,3,5,1,3,4,4,5,3
203138_at,2,10,8,3,9,7,5,6,4,10
203139_at,1,9,9,5,6,5,4,5,5,2
203140_at,1,9,9,4,6,5,9,5,10,2
203141_s_at,9,9,9,4,8,6,9,9,10,1
203142_s_at,1,3,3,5,2,5,4,3,5,2
203143_s_at,9,9,9,4,8,6,9,9,10,1
203144_s_at,2,10,8,3,1,7,5,4,4,10
203145_at,2,10,8,3,9,7,5,6,4,10
203146_s_at,1,9,9,4,6,5,9,5,10,2
203147_s_at,9,2,9,1,4,2,9,1,2,9
203148_s_at,1,3,3,5,6,5,4,5,5,2
203149_at,1,3,3,5,6,5,4,5,5,2
203150_at,9,9,9,4,8,6,9,9,10,1
203151_at,8,3,3,5,2,5,4,3,5,3
203152_at,1,3,3,5,6,5,4,5,5,2
203153_at,2,10,8,3,9,7,5,6,4,10
203154_s_at,8,3,8,3,1,3,5,4,4,3
203155_at,10,2,6,1,4,2,7,1,2,9
203156_at,1,2,6,1,6,2,7,5,2,9
203157_s_at,2,10,8,3,9,7,5,6,4,10
203158_s_at,8,10,8,3,1,3,5,4,4,3
203159_at,1,9,9,4,6,5,9,5,10,2
203160_s_at,9,9,9,4,8,6,9,9,10,1
203161_s_at,1,3,3,5,6,5,4,5,5,2
203162_s_at,1,9,3,5,6,5,4,5,5,2
203163_at,2,10,8,3,6,7,5,5,4,10
203164_at,2,10,8,3,6,7,5,5,4,10
203165_s_at,2,10,8,3,9,7,5,6,4,10
203166_at,1,3,3,5,6,5,4,5,5,2
203167_at,8,3,8,3,1,3,5,4,4,3
203168_at,8,3,3,5,2,3,4,3,5,3
203169_at,10,2,6,1,4,2,7,1,2,9
203170_at,1,3,3,5,2,5,4,3,5,2
203171_s_at,2,10,8,3,9,7,5,6,4,10
203172_at,4,5,5,10,2,9,2,3,3,7
203173_s_at,1,9,9,4,6,5,9,5,10,2
203174_s_at,8,3,3,5,1,3,4,4,5,3
203175_at,2,10,8,3,9,7,5,6,4,10
203176_s_at,10,2,6,1,6,2,7,5,2,9
203177_x_at,9,9,9,4,8,6,9,9,10,1
203178_at,9,9,9,4,8,6,9,9,10,1
203179_at,1,9,9,4,2,5,9,3,10,2
203180_at,1,9,9,4,2,5,4,3,10,2
203181_x_at,9,9,9,4,8,6,9,9,10,1
203182_s_at,10,2,6,1,4,2,7,1,2,9
203183_s_at,1,3,3,5,6,5,4,5,5,2
203184_at,10,2,6,1,4,2,7,1,2,9
203185_at,8,3,8,3,1,3,5,4,4,3
203186_s_at,10,2,6,1,4,2,7,1,2,9
203187_at,4,5,3,5,2,9,2,3,5,7
203188_at,1,3,3,5,2,5,4,3,5,2
203189_s_at,2,10,8,3,9,7,5,6,4,10
203190_at,8,10,8,3,1,3,5,4,4,3
203191_at,9,9,9,4,8,6,9,9,10,1
203192_at,8,3,3,5,1,3,4,4,5,3
203193_at,2,10,8,3,9,7,5,6,4,10
203194_s_at,8,3,3,5,1,3,4,4,5,3
203195_s_at,4,5,3,5,2,9,2,3,5,7
203196_at,1,2,6,1,6,5,7,5,2,2
203197_s_at,4,5,5,10,2,9,2,3,3,7
203198_at,2,10,6,1,6,7,7,5,2,10
203199_s_at,1,3,3,5,6,5,4,5,5,2
203200_s_at,2,10,8,3,6,7,7,5,4,10
203201_at,2,10,8,3,9,7,5,6,4,10
203202_at,9,9,9,4,8,6,9,9,10,1
203203_s_at,1,10,8,3,6,5,7,5,4,2
203204_s_at,10,2,6,1,4,2,7,1,2,9
203205_at,10,2,6,1,6,2,7,5,2,9
203206_at,8,3,3,5,1,3,4,4,5,3
203207_s_at,2,10,8,3,9,7,5,6,4,10
203208_s_at,1,3,3,5,6,5,4,5,5,2
203209_at,1,9,9,4,6,5,9,5,10,2
203210_s_at,2,10,8,3,9,7,5,6,4,10
203211_s_at,1,9,9,4,6,5,9,5,10,2
203212_s_at,1,9,3,4,2,5,4,3,5,2
203213_at,2,10,8,3,9,7,5,6,4,10
203214_x_at,10,2,6,1,4,2,7,1,2,9
203215_s_at,8,3,3,5,1,3,4,4,5,3
203216_s_at,10,2,6,1,6,2,7,5,2,9
203217_s_at,1,9,9,4,8,5,9,5,10,2
203218_at,9,9,9,4,8,6,9,9,10,1
203219_s_at,8,3,3,5,2,5,4,3,5,3
203220_s_at,1,2,6,1,6,2,7,5,2,2
203221_at,1,9,9,4,2,5,9,3,10,2
203222_s_at,9,9,9,4,8,6,9,9,10,1
203223_at,1,9,9,4,6,5,9,5,10,2
203224_at,1,9,9,4,6,5,9,5,10,2
203225_s_at,2,10,8,3,6,7,7,5,4,10
203226_s_at,8,3,3,5,1,3,4,4,5,3
203227_s_at,1,9,9,4,6,5,9,5,10,2
203228_at,9,9,9,4,8,6,9,9,10,1
203229_s_at,1,3,3,5,6,5,4,5,5,2
203230_at,1,9,9,5,6,5,4,5,5,2
203231_s_at,10,2,9,1,4,2,9,1,2,9
203232_s_at,1,3,3,5,6,5,4,5,5,2
203233_at,1,2,6,1,6,5,7,5,2,2
203234_at,10,2,9,1,4,2,9,5,2,9
203235_at,9,9,9,4,8,6,9,9,10,1
203236_s_at,9,9,9,4,8,6,9,9,10,1
203237_s_at,8,3,3,5,1,3,4,4,5,3
203238_s_at,1,2,9,1,6,5,7,5,2,2
203239_s_at,1,2,9,1,6,2,7,5,2,2
203240_at,10,2,6,1,4,2,7,1,2,9
203241_at,2,10,8,3,9,7,5,6,4,10
203242_s_at,1,3,3,5,2,5,4,3,5,2
203243_s_at,1,9,9,4,6,5,9,5,10,2
203244_at,2,10,8,3,6,7,5,5,4,10
203245_s_at,9,9,9,4,8,6,9,9,10,1
203246_s_at,1,9,9,4,6,5,9,5,10,2
203247_s_at,9,9,9,4,8,6,9,9,10,1
203248_at,9,9,9,4,8,6,9,9,10,1
203249_at,1,3,3,5,6,5,4,5,5,2
203250_at,9,9,9,4,8,6,9,9,10,1
203252_at,1,9,9,4,2,5,9,3,10,2
203253_s_at,2,10,8,3,6,7,5,5,4,10
203254_s_at,2,10,8,3,9,7,5,6,4,10
203255_at,2,10,8,3,9,7,5,6,4,10
203256_at,1,3,3,5,6,5,4,5,5,2
203257_s_at,1,10,8,3,6,5,4,5,4,2
203258_at,9,9,9,4,8,6,9,9,10,1
203259_s_at,10,2,6,1,6,2,7,5,2,9
203260_at,1,9,9,4,2,5,9,3,10,2
203261_at,8,3,3,5,1,3,4,4,5,3
203262_s_at,8,3,3,5,1,3,4,4,5,3
203263_s_at,9,9,9,4,8,6,9,9,10,1
203264_s_at,8,3,3,5,6,5,4,4,5,3
203265_s_at,8,3,3,5,1,3,4,4,5,3
203266_s_at,2,10,8,3,6,7,5,5,4,10
203267_s_at,8,3,3,5,1,3,4,4,5,3
203268_s_at,9,9,9,4,8,6,9,9,10,1
203269_at,8,3,8,5,1,3,5,4,4,3
203270_at,9,9,9,4,8,6,9,9,10,1
203271_s_at,2,10,8,3,9,7,5,6,4,10
203272_s_at,10,2,6,1,4,2,7,1,2,9
203273_s_at,8,3,8,5,1,3,5,4,4,3
203274_at,1,9,9,4,6,5,9,5,10,2
203275_at,10,2,6,1,4,2,7,1,2,9
203276_at,9,9,9,4,8,6,9,9,10,1
203277_at,10,2,6,1,4,2,7,1,2,9
203278_s_at,10,2,6,1,9,2,7,6,2,9
203279_at,2,10,8,3,9,7,5,6,4,10
203280_at,1,3,3,5,6,5,4,5,5,2
203281_s_at,4,5,3,5,2,9,2,3,5,7
203282_at,9,9,9,4,8,6,9,9,10,1
203283_s_at,1,9,9,4,6,5,4,5,10,2
203284_s_at,9,2,9,1,4,6,9,9,2,9
203285_s_at,1,10,8,3,6,5,4,5,4,2
203286_at,8,3,8,3,1,3,5,4,4,3
203287_at,2,10,6,1,6,7,7,5,2,10
203288_at,9,9,9,4,8,6,9,9,10,1
203289_s_at,8,3,3,5,1,3,4,4,5,3
203290_at,2,10,8,3,9,7,5,6,4,10
203291_at,1,9,9,4,6,5,4,5,10,2
203292_s_at,10,2,6,1,4,2,7,1,2,9
203293_s_at,2,10,8,3,1,7,5,4,4,10
203294_s_at,10,2,6,1,4,2,7,1,2,9
203295_s_at,2,10,6,1,6,7,7,5,2,10
203296_s_at,10,2,6,1,4,2,7,1,2,9
203297_s_at,9,9,9,4,8,6,9,9,10,1
203298_s_at,1,3,3,5,2,5,4,3,5,2
203299_s_at,1,3,8,5,6,5,4,5,4,2
203300_x_at,8,3,3,5,1,3,4,4,5,3
203301_s_at,9,9,9,4,8,6,9,9,10,1
203302_at,1,9,9,4,6,5,4,5,10,2
203303_at,1,2,6,1,6,2,7,5,2,2
203304_at,1,10,8,3,6,5,5,5,4,2
203305_at,10,2,6,1,4,2,7,1,2,9
203306_s_at,8,3,3,5,1,3,4,4,5,3
203307_at,8,3,3,5,1,3,4,4,5,3
203308_x_at,2,10,6,1,9,7,7,6,2,10
203309_s_at,1,9,9,4,6,5,9,5,10,2
203310_at,1,9,9,4,6,5,4,5,10,2
203311_s_at,10,2,6,1,4,2,7,1,2,9
203312_x_at,10,2,6,1,4,2,7,1,2,9
203313_s_at,9,9,9,4,8,6,9,9,10,1
203314_at,9,9,9,4,8,6,9,9,10,1
203315_at,4,5,5,4,2,9,2,3,10,7
203316_s_at,1,9,9,4,6,5,9,5,10,2
203317_at,1,3,3,5,6,5,4,5,5,2
203318_s_at,10,2,6,1,4,2,7,1,2,9
203319_s_at,4,5,5,4,2,9,2,3,10,7
203320_at,1,3,3,5,6,5,4,5,5,2
203321_s_at,10,2,6,1,4,2,7,1,2,9
203322_at,9,9,9,4,8,6,9,9,10,1
203323_at,1,3,3,5,6,5,4,5,5,2
203324_s_at,1,3,3,5,2,5,4,3,5,2
203325_s_at,10,2,6,1,4,2,7,1,2,9
203326_x_at,1,3,8,5,6,5,4,5,5,2
203327_at,1,9,9,4,6,5,9,5,10,2
203328_x_at,10,2,6,1,4,2,7,1,2,9
203329_at,1,9,9,4,6,5,9,5,10,2
203330_s_at,10,2,6,1,4,2,7,1,2,9
203331_s_at,10,2,6,1,4,2,7,1,2,9
203332_s_at,1,3,3,5,6,5,4,5,5,2
203333_at,8,3,8,3,1,3,5,4,4,3
203334_at,2,10,8,3,9,7,5,6,4,10
203335_at,1,2,6,1,6,5,7,5,2,2
203336_s_at,8,3,3,5,1,3,4,4,5,3
203337_x_at,2,10,8,3,9,7,5,6,4,10
203338_at,9,9,9,4,8,6,9,9,10,1
203339_at,10,2,9,1,4,2,9,1,2,9
203340_s_at,10,2,6,1,6,2,7,5,2,9
203341_at,1,3,3,5,6,5,4,5,5,2
203342_at,10,2,6,1,4,2,7,1,2,9
203343_at,2,10,8,3,6,7,5,5,4,10
203344_s_at,10,2,6,1,4,2,7,1,2,9
203345_s_at,4,9,5,4,2,9,2,3,10,1
203346_s_at,9,9,9,4,8,6,9,9,10,1
203347_s_at,10,2,6,1,4,2,7,1,2,9
203348_s_at,10,2,6,1,4,2,7,1,2,9
203349_s_at,9,9,9,4,8,6,9,9,10,1
203350_at,10,2,6,1,4,2,7,1,2,9
203351_s_at,9,9,9,4,8,6,9,9,10,1
203352_at,1,10,8,3,6,5,7,5,4,2
203353_s_at,1,9,9,4,6,5,9,5,10,2
203354_s_at,1,9,9,4,6,5,9,5,10,2
203355_s_at,2,10,8,3,9,7,5,6,4,10
203356_at,8,3,3,5,2,3,4,3,5,3
203357_s_at,10,2,6,1,4,2,7,1,2,9
203358_s_at,10,2,6,1,4,2,7,1,2,9
203359_s_at,8,3,3,5,1,3,4,4,5,3
203360_s_at,9,9,9,4,8,6,9,9,10,1
203361_s_at,2,10,8,3,9,7,5,6,4,10
203362_s_at,10,2,6,1,4,2,7,1,2,9
203363_s_at,8,3,8,3,1,3,5,4,4,3
203364_s_at,1,2,6,1,6,5,7,5,2,2
203365_s_at,4,5,3,5,2,9,2,3,5,7
203366_at,9,9,9,4,8,6,9,9,10,1
203367_at,8,3,3,5,1,3,4,4,5,3
203368_at,10,2,6,1,4,2,7,1,2,9
203369_x_at,10,2,6,1,4,2,7,1,2,9
203370_s_at,2,10,8,3,9,7,5,6,4,10
203371_s_at,4,9,9,4,2,9,9,3,10,1
203372_s_at,10,2,6,1,4,2,7,1,2,9
203373_at,10,2,6,1,4,2,7,1,2,9
203374_s_at,8,3,3,5,2,3,4,3,5,3
203375_s_at,2,10,8,3,9,7,5,6,4,10
203376_at,8,10,8,3,1,3,5,4,4,10
203377_s_at,10,2,6,1,4,2,7,1,2,9
203378_at,1,9,9,4,6,5,4,5,10,2
203379_at,10,2,6,1,4,2,7,1,2,9
203380_x_at,1,9,9,4,6,5,9,5,10,2
203381_s_at,9,9,9,4,8,6,9,9,10,1
203382_s_at,8,3,3,5,1,3,4,4,5,3
203383_s_at,10,2,6,1,6,2,7,5,2,9
203384_s_at,2,10,8,3,9,7,5,6,4,10
203385_at,9,9,9,4,8,6,9,9,10,1
203386_at,1,9,9,4,6,5,9,5,10,2
203387_s_at,1,9,9,4,6,5,9,5,10,2
203388_at,10,2,6,1,4,2,7,1,2,9
203389_at,10,2,6,1,4,2,7,1,2,9
203390_s_at,9,9,9,4,8,6,9,9,10,1
203391_at,8,3,3,5,1,3,4,4,5,3
203392_s_at,9,9,9,4,8,6,9,9,10,1
203393_at,8,3,3,5,1,3,4,4,5,3
203394_s_at,10,2,6,1,4,2,7,1,2,9
203395_s_at,9,9,9,4,8,6,9,9,10,1
203396_at,10,2,6,1,4,2,7,1,2,9
203397_s_at,2,10,6,1,9,7,7,6,2,10
203398_s_at,9,9,9,4,8,6,9,9,10,1
203399_x_at,1,9,9,4,6,5,9,5,10,2
203400_s_at,10,2,6,1,4,2,7,1,2,9
203401_at,9,9,9,4,8,6,9,9,10,1
203402_at,2,10,8,3,6,7,5,5,4,10
203403_s_at,9,9,9,4,8,6,9,9,10,1
203404_at,8,3,3,5,1,3,4,4,5,3
203405_at,8,3,3,5,1,3,4,4,5,3
203406_at,1,9,9,4,2,5,9,3,10,2
203407_at,1,9,9,4,6,5,4,5,10,2
203408_s_at,8,3,3,5,1,3,4,4,5,3
203409_at,1,9,9,4,6,5,9,5,10,2
203410_at,4,5,5,10,2,9,2,3,3,7
203411_s_at,10,2,6,1,4,2,7,1,2,9
203412_at,10,2,6,1,4,2,7,1,2,9
203413_at,1,3,3,5,6,5,4,5,5,2
203414_at,10,2,6,1,4,2,7,1,2,9
203415_at,4,5,3,5,2,9,2,3,5,7
203416_at,8,3,8,3,1,3,5,4,4,3
203417_at,10,2,6,1,4,2,7,1,2,9
203418_at,9,9,9,4,8,6,9,9,10,1
203419_at,2,10,8,3,6,7,7,6,4,10
203420_at,10,2,6,1,4,2,7,1,2,9
203421_at,8,3,8,3,1,3,5,4,4,3
203422_at,9,2,9,1,4,6,9,9,2,9
203423_at,8,3,3,5,1,3,4,4,5,3
203424_s_at,2,10,8,3,9,7,5,6,4,10
203425_s_at,4,5,5,10,2,9,2,3,3,7
203426_s_at,4,5,3,5,2,9,2,3,5,7
203427_at,9,9,9,4,8,6,9,9,10,1
203428_s_at,2,10,8,3,9,7,5,6,4,10
203429_s_at,2,10,8,3,9,7,5,6,4,10
203430_at,1,9,9,4,6,5,4,5,10,2
203431_s_at,2,10,8,3,9,7,5,6,4,10
203432_at,9,9,9,4,8,6,9,9,10,1
203433_at,1,3,3,5,6,5,4,5,5,2
203434_s_at,2,10,8,3,9,7,5,6,4,10
203435_s_at,10,2,6,1,4,2,7,1,2,9
203436_at,2,10,8,3,9,7,5,6,4,10
203437_at,10,2,6,1,4,2,7,1,2,9
203438_at,9,9,9,4,8,6,9,9,10,1
203439_s_at,2,10,8,3,9,7,5,6,4,10
203440_at,8,3,3,5,1,3,4,4,5,3
203441_s_at,4,5,5,10,2,9,2,3,3,7
203442_x_at,9,9,9,4,8,6,9,9,10,1
203443_at,2,10,8,3,9,7,5,6,4,10
203444_s_at,2,10,8,3,9,7,5,6,4,10
203445_s_at,8,3,3,5,1,3,4,4,5,3
203446_s_at,1,3,3,5,6,5,4,5,5,2
203447_at,2,10,8,3,9,7,7,6,4,10
203448_s_at,9,9,5,4,8,6,9,9,10,1
203449_s_at,2,10,8,3,9,7,5,6,4,10
203450_at,9,9,9,4,8,6,9,9,10,1
203451_at,10,2,6,1,4,2,7,1,2,9
203452_at,10,2,6,1,4,2,7,1,2,9
203453_at,10,2,6,1,4,2,7,1,2,9
203454_s_at,9,9,9,4,2,6,9,3,10,1
203455_s_at,10,2,6,1,4,2,7,1,2,9
203456_at,9,9,9,4,8,6,9,9,10,1
203457_at,2,10,8,3,6,7,5,5,4,10
203458_at,8,3,8,3,1,3,5,4,4,3
203459_s_at,9,9,9,4,8,6,9,9,10,1
203460_s_at,2,10,8,3,9,7,5,6,4,10
203461_at,8,3,8,3,1,3,5,4,4,3
203462_x_at,1,10,8,1,6,5,7,5,2,2
203463_s_at,8,3,3,5,1,3,4,4,5,3
203464_s_at,1,9,3,5,6,5,4,5,5,2
203465_at,4,9,9,4,2,6,9,3,10,1
203466_at,9,9,9,4,8,6,9,9,10,1
203467_at,8,3,3,5,1,3,4,4,5,3
203468_at,1,9,9,4,6,5,4,5,10,2
203469_s_at,2,10,8,3,9,7,5,6,4,10
203470_s_at,8,3,3,5,1,3,4,4,5,3
203471_s_at,1,3,3,5,2,5,4,3,5,2
203472_s_at,9,9,9,4,8,6,9,9,10,1
203473_at,8,3,8,3,1,3,5,4,4,3
203474_at,1,9,9,4,6,5,9,5,10,2
203475_at,2,10,8,3,9,7,5,6,4,10
203476_at,9,9,9,4,8,6,9,9,10,1
203477_at,2,10,8,3,9,7,5,6,4,10
203478_at,2,10,6,1,9,7,7,6,2,10
203479_s_at,2,10,8,3,9,7,5,6,4,10
203480_s_at,1,9,9,4,6,5,9,5,10,2
203481_at,4,5,3,5,2,9,2,3,5,7
203482_at,10,2,6,1,4,2,7,1,2,9
203483_at,2,10,8,3,9,7,5,6,4,10
203484_at,10,2,6,1,4,2,7,1,2,9
203485_at,2,10,8,3,9,7,5,6,4,10
203486_s_at,1,9,9,1,6,5,7,5,2,2
203487_s_at,1,3,3,5,2,5,4,3,5,2
203488_at,10,2,6,1,4,2,7,1,2,9
203489_at,9,9,9,4,8,6,9,9,10,1
203490_at,10,2,6,1,4,2,7,1,2,9
203491_s_at,1,3,3,5,2,5,4,3,5,2
203492_x_at,9,9,9,4,8,6,9,9,10,1
203493_s_at,1,9,9,4,6,5,9,5,10,2
203494_s_at,8,3,8,3,1,3,5,4,4,3
203495_at,8,3,8,3,1,3,5,4,4,3
203496_s_at,2,10,8,3,9,7,5,6,4,10
203497_at,1,2,9,1,6,5,7,5,2,2
203498_at,9,2,9,1,4,6,9,9,2,9
203499_at,9,9,9,4,8,6,9,9,10,1
203500_at,8,3,3,5,2,3,4,3,5,3
203501_at,1,9,9,4,2,5,9,3,10,2
203502_at,8,3,3,5,1,3,4,4,5,3
203503_s_at,1,9,9,4,8,6,9,5,10,2
203504_s_at,1,9,9,4,6,5,9,5,10,2
203505_at,2,10,8,3,9,7,5,6,4,10
203506_s_at,4,5,5,10,2,9,2,3,3,7
203507_at,9,9,9,4,8,6,9,9,10,1
203508_at,1,10,8,3,6,5,4,5,4,2
203509_at,8,3,8,3,1,3,4,4,4,3
203510_at,10,2,6,1,4,2,7,1,2,9
203511_s_at,9,9,9,4,8,6,9,9,10,1
203512_at,10,2,6,1,6,2,7,5,2,9
203513_at,8,3,3,5,1,3,4,4,5,3
203514_at,8,3,3,5,1,3,4,4,5,3
203515_s_at,1,9,9,4,2,5,9,3,10,2
203516_at,2,10,8,3,9,7,5,6,4,10
203517_at,4,5,5,10,2,9,2,3,3,7
203518_at,9,9,9,4,8,6,9,9,10,1
203519_s_at,10,2,6,1,4,2,7,1,2,9
203520_s_at,4,9,9,4,2,9,9,3,10,1
203521_s_at,1,3,3,5,6,5,4,5,5,2
203522_at,2,10,8,3,9,7,5,6,4,10
203523_at,8,3,3,5,1,5,4,4,5,3
203524_s_at,1,3,3,5,2,5,4,3,5,2
203525_s_at,1,9,9,4,8,6,9,9,10,2
203526_s_at,9,9,9,4,8,6,9,9,10,1
203527_s_at,8,3,3,5,2,3,4,3,5,3
203528_at,10,2,9,1,4,2,9,1,2,9
203529_at,10,2,6,1,4,2,7,1,2,9
203530_s_at,1,9,9,4,6,5,9,5,10,2
203531_at,9,2,9,4,8,6,9,9,10,1
203532_x_at,2,10,8,3,9,7,5,6,4,10
203533_s_at,9,9,9,4,8,6,9,9,10,1
203534_at,10,2,6,1,9,2,7,6,2,9
203535_at,1,9,9,4,6,5,4,5,10,2
203536_s_at,10,2,6,1,4,2,7,1,2,9
203537_at,1,9,9,4,6,5,9,5,10,2
203538_at,1,9,9,4,6,5,4,5,10,2
203539_s_at,9,9,9,4,8,6,9,9,10,1
203540_at,10,2,6,1,4,2,7,1,2,9
203541_s_at,9,9,9,4,8,6,9,9,10,1
203542_s_at,2,10,8,3,9,7,5,6,4,10
203543_s_at,8,3,3,5,1,3,4,4,5,3
203544_s_at,8,3,8,3,1,3,5,4,4,3
203545_at,8,3,3,5,1,3,4,4,5,3
203546_at,2,10,8,3,9,7,7,6,4,10
203547_at,10,2,6,1,4,2,7,1,2,9
203548_s_at,9,9,9,4,8,6,9,9,10,1
203549_s_at,8,3,3,5,1,3,4,4,5,3
203550_s_at,9,9,9,4,8,6,9,9,10,1
203551_s_at,2,10,8,3,9,7,5,6,4,10
203552_at,1,3,3,5,6,5,4,5,5,2
203553_s_at,2,10,8,3,9,7,7,6,4,10
203554_x_at,1,9,9,4,6,5,9,5,10,2
203555_at,4,5,5,10,10,9,2,10,3,7
203556_at,9,9,9,4,8,6,9,9,10,1
203557_s_at,2,10,8,3,9,7,5,6,4,10
203558_at,4,5,3,10,2,9,2,3,3,7
203559_s_at,2,10,8,3,9,7,5,6,4,10
203560_at,1,9,9,4,6,5,9,5,10,2
203561_at,10,2,6,1,4,2,7,1,2,9
203562_at,1,3,3,5,6,5,4,5,5,2
203563_at,8,3,3,5,6,5,4,5,5,3
203564_at,2,10,8,3,6,7,5,6,4,10
203565_s_at,9,9,9,4,8,6,9,9,10,1
203566_s_at,8,3,3,5,1,3,4,4,5,3
203567_s_at,2,10,8,3,9,7,5,6,4,10
203568_s_at,2,10,6,1,9,7,7,6,2,10
203569_s_at,8,3,3,5,1,3,4,4,5,3
203570_at,10,2,6,1,4,2,7,1,2,9
203571_s_at,1,3,3,5,6,5,4,5,5,2
203572_s_at,10,2,6,1,4,2,7,1,2,9
203573_s_at,1,2,6,1,6,5,7,5,2,2
203574_at,10,2,6,1,4,2,7,1,2,9
203575_at,1,9,9,4,6,6,9,5,10,2
203576_at,9,9,5,4,8,6,9,9,10,1
203577_at,10,2,6,1,4,2,7,1,2,9
203578_s_at,10,2,6,1,4,2,7,1,2,9
203579_s_at,10,2,6,1,4,2,7,1,2,9
203580_s_at,9,9,9,4,8,6,9,9,10,1
203581_at,1,9,9,4,6,5,9,5,10,2
203582_s_at,8,3,8,3,1,3,5,4,4,3
203583_at,2,10,6,3,9,7,7,6,2,10
203584_at,1,9,9,4,8,6,9,9,10,2
203585_at,1,9,9,4,6,5,9,5,10,2
203586_s_at,2,10,8,3,6,7,5,5,4,10
203587_at,8,3,3,5,1,5,4,4,5,3
203588_s_at,1,3,3,5,6,5,4,5,5,2
203589_s_at,8,3,3,5,1,3,4,4,5,3
203590_at,1,9,9,4,6,5,9,5,10,2
203591_s_at,10,2,6,1,4,2,7,1,2,9
203592_s_at,8,3,3,5,1,3,4,4,5,3
203593_at,2,10,8,3,9,7,5,6,4,10
203594_at,1,2,6,1,6,5,7,5,2,2
203595_s_at,2,10,8,3,9,7,5,6,4,10
203596_s_at,8,3,3,5,1,3,4,4,5,3
203597_s_at,2,10,8,3,9,7,7,6,4,10
203598_s_at,8,3,3,5,2,3,4,3,5,3
203599_s_at,1,9,9,4,6,5,4,5,10,2
203600_s_at,10,2,6,1,4,2,7,1,2,9
203601_s_at,1,9,9,4,8,6,9,9,10,2
203602_s_at,1,3,3,5,6,5,4,5,5,2
203603_s_at,2,10,8,3,9,7,5,6,4,10
203604_at,8,3,3,5,1,5,4,4,5,3
203605_at,1,9,9,5,6,5,4,5,5,2
203606_at,10,2,6,1,4,2,7,1,2,9
203607_at,9,2,9,1,8,6,9,9,10,1
203608_at,10,2,6,1,4,2,7,1,2,9
203609_s_at,8,3,3,5,1,3,4,4,5,3
203610_s_at,9,9,9,4,8,6,9,9,10,1
203611_at,9,9,9,4,8,6,9,9,10,1
203612_at,1,10,8,3,6,5,4,5,4,2
203613_s_at,1,2,6,1,6,5,7,5,2,2
203614_at,8,3,8,3,1,3,5,4,4,3
203615_x_at,2,10,8,3,9,7,5,6,4,10
203616_at,9,9,9,4,8,6,9,9,10,1
203617_x_at,2,10,6,1,9,7,7,6,2,10
203618_at,4,5,3,5,2,9,2,3,5,7
203619_s_at,1,10,8,3,6,5,5,5,4,2
203620_s_at,2,10,8,3,9,7,5,6,4,10
203621_at,10,2,6,1,4,2,7,1,2,9
203622_s_at,10,2,6,1,4,2,7,1,2,9
203623_at,9,9,9,4,8,6,9,9,10,1
203624_at,8,3,8,5,1,3,4,4,5,3
203625_x_at,8,3,8,3,1,3,5,4,4,3
203626_s_at,10,2,6,1,4,2,7,1,2,9
203627_at,8,3,3,5,1,3,4,4,5,3
203628_at,2,10,8,3,9,7,5,6,4,10
203629_s_at,9,9,9,4,8,6,9,9,10,1
203630_s_at,1,9,9,5,6,5,4,5,5,2
203631_s_at,1,9,9,4,6,5,4,5,10,2
203632_s_at,2,10,8,3,9,7,5,6,4,10
203633_at,1,3,3,5,6,5,4,5,5,2
203634_s_at,2,10,6,1,9,7,7,6,2,10
203635_at,10,2,6,1,4,2,7,1,2,9
203636_at,8,3,3,5,2,3,4,3,5,3
203637_s_at,1,9,9,4,6,5,9,5,10,2
203638_s_at,10,2,6,1,4,2,7,1,2,9
203639_s_at,8,3,3,5,6,5,4,4,5,3
203640_at,2,10,8,3,9,7,5,6,4,10
203641_s_at,8,10,8,3,1,3,5,4,4,3
203642_s_at,9,9,9,4,8,6,9,9,10,1
203643_at,9,9,9,4,8,6,9,9,10,1
203644_s_at,2,10,8,3,9,7,5,6,4,10
203645_s_at,10,2,6,1,4,2,7,1,2,9
203646_at,10,2,6,1,4,2,7,1,2,9
203647_s_at,10,2,6,1,4,2,7,1,2,9
203648_at,10,2,6,1,4,2,7,1,2,9
203649_s_at,10,2,6,1,4,2,7,1,2,9
203650_at,1,9,9,4,6,5,9,5,10,2
203651_at,1,10,8,1,6,5,4,5,4,2
203652_at,2,10,6,3,9,7,7,6,2,10
203653_s_at,1,9,9,4,6,5,9,5,10,2
203654_s_at,2,10,8,3,9,7,5,6,4,10
203655_at,9,9,9,4,8,6,9,9,10,1
203656_at,10,2,6,1,4,2,7,1,2,9
203657_s_at,4,5,10,10,10,9,2,10,3,7
203658_at,1,9,9,4,6,5,9,5,10,2
203659_s_at,9,9,9,4,8,6,9,3,10,1
203660_s_at,9,9,9,4,8,6,9,9,10,1
203661_s_at,10,2,6,1,4,2,7,1,2,9
203662_s_at,10,2,6,1,4,2,7,1,2,9
203663_s_at,8,3,8,3,1,3,5,4,4,3
203664_s_at,8,3,3,5,1,3,4,4,5,3
203665_at,1,9,9,4,6,5,9,5,10,2
203666_at,2,10,8,3,9,7,5,6,4,10
203667_at,10,2,6,1,4,2,7,1,2,9
203668_at,4,5,5,4,2,9,2,3,10,7
